timestamp,asset,inst_id,last_price,spread_bps,funding_rate,annualized_funding,settled_funding_rate,annualized_settled_funding,premium,day_volume_usd,open_interest_usd,open_interest_to_volume,carry_side,action,pressure_score
2026-06-08T19:52:09.650917+00:00,LTC,LTC-USDT-SWAP,43.400000000000,2.30441295,-0.000022805226,-0.02497172,0.000005757993,0.00630500,-0.000690607735,35019034.68000000,19567562.26600000,0.55876932,long_perp_receives_funding,long_carry_discount_watch,1.82497791
2026-06-08T19:52:09.650917+00:00,SHIB,SHIB-USDT-SWAP,0.000004762000,2.10017852,-0.000029566467,-0.03237528,-0.000003124588,-0.00342142,-0.000178518132,13247144.46140000,5634660.75900000,0.42534908,long_perp_receives_funding,long_carry_discount_watch,1.67456056
2026-06-08T19:52:09.650917+00:00,BTC,BTC-USDT-SWAP,63417.199999999997,0.01576858,-0.000009016736,-0.00987333,-0.000075548651,-0.08272577,-0.000632883493,9236165219.69988060,1815614469.93376684,0.19657666,long_perp_receives_funding,long_carry_discount_watch,1.19914561
2026-06-08T19:52:09.650917+00:00,AVAX,AVAX-USDT-SWAP,6.820000000000,1.46616817,-0.000009925912,-0.01086887,0.000002466819,0.00270117,-0.000476989357,34073990.56600000,11407344.17160000,0.33478157,long_perp_receives_funding,long_carry_discount_watch,0.70089633
2026-06-08T19:52:09.650917+00:00,FIL,FIL-USDT-SWAP,0.787200000000,1.27040589,0.000006648615,0.00728023,0.000043176858,0.04727866,-0.000918986532,59801383.77600000,11642435.53793000,0.19468505,short_perp_receives_funding,short_carry_watch,0.57117066
2026-06-08T19:52:09.650917+00:00,SOL,SOL-USDT-SWAP,67.410000000000,1.48356947,0.000002764311,0.00302692,-0.000008876098,-0.00971933,-0.000740740741,774804911.26499999,186130173.19340017,0.24022844,short_perp_receives_funding,short_carry_watch,0.29009216
2026-06-08T19:52:09.650917+00:00,QQQ,QQQ-USDT-SWAP,715.830000000000,0.13968139,0.000000000000,0.00000000,0.000351094076,0.38444801,0.000349259570,22941642.82830000,10024590.69450000,0.43696046,flat_funding,flat_watch,-0.00139681
2026-06-08T19:52:09.650917+00:00,XAU,XAU-USDT-SWAP,4331.500000000000,0.23086957,0.000000000000,0.00000000,0.000000000000,0.00000000,0.000482744762,251956944.38000000,101681867.20700000,0.40356842,flat_funding,flat_watch,-0.00230870
2026-06-08T19:52:09.650917+00:00,TSLA,TSLA-USDT-SWAP,408.230000000000,0.24496295,0.000000000000,0.00000000,0.000000000000,0.00000000,0.000000000000,13515221.62240000,5608545.54000000,0.41497992,flat_funding,flat_watch,-0.00244963
2026-06-08T19:52:09.650917+00:00,SNDK,SNDK-USDT-SWAP,1628.900000000000,0.61389238,0.000000000000,0.00000000,0.000000000000,0.00000000,0.000000000000,111749283.64600000,9510695.76800000,0.08510744,flat_funding,flat_watch,-0.00613892
2026-06-08T19:52:09.650917+00:00,SPCX,SPCX-USDT-SWAP,161.660000000000,0.61860134,0.000000000000,0.00000000,0.000000000000,0.00000000,0.000000000000,71641276.31540000,28536967.99800000,0.39833137,flat_funding,flat_watch,-0.00618601
