timestamp,asset,max_leverage,mark_price,prev_day_price,return_24h,funding_rate,annualized_funding,open_interest,open_interest_notional,day_notional_volume,premium,mark_oracle_diff,impact_spread,carry_side,attention_score
2026-06-09T00:48:30.721140+00:00,kPEPE,10.0000,0.002760000000,0.002826000000,-0.02335456,-0.000009446800,-0.08275397,3792670958.00000000,10467771.84408000,2417592.89945200,-0.000361794500,-0.001447178003,0.000724112962,long_perp_receives_funding,0.45620079
2026-06-09T00:48:30.721140+00:00,ETHFI,5.0000,0.298020000000,0.301810000000,-0.01255757,0.000012500000,0.10950000,8737783.40000000,2604034.20886800,578026.89312100,0.000000000000,-0.000603621730,0.001776853963,short_perp_receives_funding,0.45324791
2026-06-09T00:48:30.721140+00:00,kFLOKI,5.0000,0.023859000000,0.024961000000,-0.04414887,0.000012500000,0.10950000,31771066.00000000,758025.86369400,114207.11205400,0.000000000000,-0.001297614064,0.001047076562,short_perp_receives_funding,0.44910974
2026-06-09T00:48:30.721140+00:00,PENDLE,5.0000,1.242500000000,1.282100000000,-0.03088683,0.000012500000,0.10950000,5356618.00000000,6655597.86500000,1035159.95200000,0.000000000000,-0.001205787781,0.002162488431,short_perp_receives_funding,0.44239447
2026-06-09T00:48:30.721140+00:00,CFX,5.0000,0.044607000000,0.046546000000,-0.04165771,0.000012500000,0.10950000,71557188.00000000,3191951.48511600,300240.76187300,0.000852400200,0.000605652759,0.001702432687,short_perp_receives_funding,0.43039206
2026-06-09T00:48:30.721140+00:00,ALGO,5.0000,0.090885000000,0.095044000000,-0.04375868,0.000012500000,0.10950000,19150194.00000000,1740465.38169000,579302.58596400,0.000000000000,-0.001373475442,0.002079093559,short_perp_receives_funding,0.42312879
2026-06-09T00:48:30.721140+00:00,NXPC,3.0000,0.360940000000,0.336730000000,0.07189737,0.000012500000,0.10950000,2162694.00000000,780602.77236000,356428.69961000,-0.000514281000,-0.002018414577,0.001872239071,short_perp_receives_funding,0.42123138
2026-06-09T00:48:30.721140+00:00,ANIME,3.0000,0.002977000000,0.003064000000,-0.02839426,0.000012500000,0.10950000,38220218.00000000,113781.58898600,228592.73416800,0.000000000000,-0.000335795836,0.001678415576,short_perp_receives_funding,0.41897578
2026-06-09T00:48:30.721140+00:00,MNT,5.0000,0.540850000000,0.545740000000,-0.00896031,-0.000010641000,-0.09321516,5308304.00000000,2870996.21840000,236736.76182300,-0.000590896500,-0.001292586095,0.001016823812,long_perp_receives_funding,0.39987155
2026-06-09T00:48:30.721140+00:00,AR,5.0000,1.889000000000,2.002200000000,-0.05653781,0.000012500000,0.10950000,639670.46000000,1208337.49894000,1436463.72302600,0.000000000000,-0.000793440889,0.002750013221,short_perp_receives_funding,0.39922244
