timestamp,asset,status,side,score,direction,annualized_funding,impact_spread,conservative_cost_bps,raw_return_15m,raw_return_1h,raw_return_4h,directional_return_15m,directional_return_1h,directional_return_4h,funding_return_15m,funding_return_1h,funding_return_4h,net_15m_bps,net_1h_bps,net_4h_bps,outcome_15m,outcome_1h,outcome_4h
2026-06-08T00:00:33.337355+00:00,ME,paper_mark_oracle_reversion_candidate,long_perp,5.97504517,1,-0.41118827,0.001493775934,24.93775934,-0.00100067,,,-0.00100067,,,0.00001173,0.00004694,0.00018776,-34.82708220,,,paper_15m_loss,pending_1h,pending_4h
2026-06-08T00:00:33.337355+00:00,ME,paper_extreme_funding_carry_candidate,long_perp,3.07948367,1,-0.41118827,0.001493775934,24.93775934,-0.00100067,,,-0.00100067,,,0.00001173,0.00004694,0.00018776,-34.82708220,,,paper_15m_loss,pending_1h,pending_4h
2026-06-08T00:00:33.337355+00:00,SAND,paper_mark_oracle_reversion_candidate,long_perp,7.03890818,1,-0.02355827,0.001621264964,26.21264964,-0.00086815,,,-0.00086815,,,0.00000067,0.00000269,0.00001076,-34.88746491,,,paper_15m_loss,pending_1h,pending_4h
2026-06-08T00:00:33.337355+00:00,RENDER,paper_crowded_momentum_continuation_candidate,long_perp,11.04310878,1,0.10950000,0.001906066653,29.06066653,-0.00059769,,,-0.00059769,,,-0.00000313,-0.00001250,-0.00005000,-35.06884558,,,paper_15m_loss,pending_1h,pending_4h
2026-06-08T00:00:33.337355+00:00,SUSHI,paper_mark_oracle_reversion_candidate,long_perp,5.52306589,1,-0.02693087,0.002041768755,30.41768755,-0.00052451,,,-0.00052451,,,0.00000077,0.00000307,0.00001230,-35.65506270,,,paper_15m_loss,pending_1h,pending_4h
2026-06-08T00:00:33.337355+00:00,IMX,paper_crowded_momentum_reversal_candidate,short_perp,11.71066727,-1,0.10950000,0.003462756944,44.62756944,-0.00088151,,,0.00088151,,,0.00000313,0.00001250,0.00005000,-35.78121623,,,paper_15m_loss,pending_1h,pending_4h
2026-06-08T00:00:33.337355+00:00,PUMP,paper_crowded_momentum_continuation_candidate,long_perp,16.34597252,1,-0.16905574,0.001311475410,23.11475410,-0.00131234,,,-0.00131234,,,0.00000482,0.00001930,0.00007719,-36.18986718,,,paper_15m_loss,pending_1h,pending_4h
2026-06-08T00:00:33.337355+00:00,PROVE,paper_mark_oracle_reversion_candidate,long_perp,6.39684900,1,0.10950000,0.003025182148,40.25182148,0.00033156,,,0.00033156,,,-0.00000313,-0.00001250,-0.00005000,-36.96742161,,,paper_15m_loss,pending_1h,pending_4h
2026-06-08T00:00:33.337355+00:00,INJ,paper_crowded_momentum_reversal_candidate,short_perp,9.95185156,-1,0.10950000,0.001591482722,25.91482722,0.00115952,,,-0.00115952,,,0.00000313,0.00001250,0.00005000,-37.47874038,,,paper_15m_loss,pending_1h,pending_4h
2026-06-08T00:00:33.337355+00:00,MANTA,paper_crowded_momentum_continuation_candidate,short_perp,18.94959603,-1,0.10950000,0.002495403205,34.95403205,0.00026168,,,-0.00026168,,,0.00000313,0.00001250,0.00005000,-37.53955557,,,paper_15m_loss,pending_1h,pending_4h
2026-06-08T00:00:33.337355+00:00,IO,paper_mark_oracle_reversion_candidate,long_perp,5.38133918,1,-0.16649782,0.002177700348,31.77700348,-0.00058262,,,-0.00058262,,,0.00000475,0.00001901,0.00007603,-37.55571959,,,paper_15m_loss,pending_1h,pending_4h
2026-06-08T00:00:33.337355+00:00,STBL,paper_crowded_momentum_reversal_candidate,short_perp,17.77422390,-1,0.10950000,0.002789844964,37.89844964,0.00000000,,,-0.00000000,,,0.00000313,0.00001250,0.00005000,-37.86719964,,,paper_15m_loss,pending_1h,pending_4h
2026-06-08T00:00:33.337355+00:00,STBL,paper_crowded_momentum_continuation_candidate,long_perp,20.91085165,1,0.10950000,0.002789844964,37.89844964,0.00000000,,,0.00000000,,,-0.00000313,-0.00001250,-0.00005000,-37.92969964,,,paper_15m_loss,pending_1h,pending_4h
2026-06-08T00:00:33.337355+00:00,JTO,paper_crowded_momentum_continuation_candidate,long_perp,31.78572844,1,-0.45909671,0.001979185271,29.79185271,-0.00090881,,,-0.00090881,,,0.00001310,0.00005241,0.00020963,-38.74893790,,,paper_15m_loss,pending_1h,pending_4h
2026-06-08T00:00:33.337355+00:00,JTO,paper_mark_oracle_reversion_candidate,long_perp,5.34239122,1,-0.45909671,0.001979185271,29.79185271,-0.00090881,,,-0.00090881,,,0.00001310,0.00005241,0.00020963,-38.74893790,,,paper_15m_loss,pending_1h,pending_4h
2026-06-08T00:00:33.337355+00:00,JTO,paper_extreme_funding_carry_candidate,long_perp,3.17818152,1,-0.45909671,0.001979185271,29.79185271,-0.00090881,,,-0.00090881,,,0.00001310,0.00005241,0.00020963,-38.74893790,,,paper_15m_loss,pending_1h,pending_4h
