timestamp,asset,long_venue,short_venue,annualized_spread,rough_round_trip_cost,breakeven_hold_hours,net_8h_proxy,net_24h_proxy,capacity_proxy_notional,notes
2026-06-07T11:52:57.955420+00:00,LINK,OkxSwap,HlPerp,0.09908396,0.00046140,40.7920,-0.00037091,-0.00018993,36483.56167740,OKX and Hyperliquid context available
2026-06-07T11:52:57.955420+00:00,SUI,OkxSwap,HlPerp,0.03562192,0.00041265,101.4767,-0.00038012,-0.00031505,315602.62872874,OKX and Hyperliquid context available
2026-06-07T11:52:57.955420+00:00,AVAX,OkxSwap,HlPerp,0.01634029,0.00040088,214.9110,-0.00038596,-0.00035611,96773.00490068,OKX and Hyperliquid context available
2026-06-07T11:52:57.955420+00:00,MEW,HlPerp,OkxSwap,0.10950000,0.00054915,43.9319,-0.00044915,-0.00024915,0.00000000,missing Hyperliquid context
2026-06-07T11:52:57.955420+00:00,LTC,OkxSwap,HlPerp,0.14088535,0.00067073,41.7046,-0.00054206,-0.00028474,31356.38998520,OKX and Hyperliquid context available
2026-06-07T11:52:57.955420+00:00,AAVE,OkxSwap,HlPerp,0.14119640,0.00067891,42.1204,-0.00054996,-0.00029207,52713.15012950,OKX and Hyperliquid context available
2026-06-07T11:52:57.955420+00:00,WLFI,OkxSwap,HlPerp,0.16601316,0.00075891,40.0452,-0.00060730,-0.00030408,10039.36013940,OKX and Hyperliquid context available
2026-06-07T11:52:57.955420+00:00,PENGU,OkxSwap,HlPerp,0.11490364,0.00073972,56.3947,-0.00063479,-0.00042492,20760.92014287,OKX and Hyperliquid context available
2026-06-07T11:52:57.955420+00:00,ASTER,OkxSwap,HlPerp,0.02777437,0.00078700,248.2190,-0.00076164,-0.00071091,44741.31934000,OKX and Hyperliquid context available
2026-06-07T11:52:57.955420+00:00,HBAR,OkxSwap,HlPerp,0.17711844,0.00093148,46.0698,-0.00076973,-0.00044623,11991.48039904,OKX and Hyperliquid context available
2026-06-07T11:52:57.955420+00:00,VIRTUAL,OkxSwap,HlPerp,0.07096706,0.00085723,105.8143,-0.00079242,-0.00066280,12566.53505665,OKX and Hyperliquid context available
2026-06-07T11:52:57.955420+00:00,ADA,OkxSwap,HlPerp,0.24505526,0.00101830,36.4013,-0.00079451,-0.00034692,138380.77872740,OKX and Hyperliquid context available
2026-06-07T11:52:57.955420+00:00,BCH,OkxSwap,HlPerp,0.22281115,0.00100824,39.6398,-0.00080476,-0.00039780,26401.36245300,OKX and Hyperliquid context available
2026-06-07T11:52:57.955420+00:00,APT,OkxSwap,HlPerp,0.06316297,0.00089108,123.5826,-0.00083340,-0.00071803,16716.33547327,OKX and Hyperliquid context available
2026-06-07T11:52:57.955420+00:00,XRP,OkxSwap,HlPerp,0.18755915,0.00103903,48.5281,-0.00086774,-0.00052517,331819.06052600,OKX and Hyperliquid context available
2026-06-07T11:52:57.955420+00:00,UNI,OkxSwap,HlPerp,0.06894944,0.00095413,121.2218,-0.00089116,-0.00076523,10058.03946360,OKX and Hyperliquid context available
2026-06-07T11:52:57.955420+00:00,CRV,OkxSwap,HlPerp,0.21388263,0.00114542,46.9129,-0.00095009,-0.00055944,24320.21442530,OKX and Hyperliquid context available
2026-06-07T11:52:57.955420+00:00,TAO,OkxSwap,HlPerp,0.27008152,0.00124080,40.2449,-0.00099415,-0.00050085,67076.56857740,OKX and Hyperliquid context available
2026-06-07T11:52:57.955420+00:00,TON,OkxSwap,HlPerp,0.26037745,0.00124152,41.7691,-0.00100373,-0.00052816,333572.68261500,OKX and Hyperliquid context available
2026-06-07T11:52:57.955420+00:00,CHIP,OkxSwap,HlPerp,0.12056150,0.00120717,87.7130,-0.00109707,-0.00087687,8806.46135273,OKX and Hyperliquid context available
2026-06-07T11:52:57.955420+00:00,XPL,OkxSwap,HlPerp,0.38916532,0.00145701,32.7968,-0.00110160,-0.00039080,77129.01329485,OKX and Hyperliquid context available
2026-06-07T11:52:57.955420+00:00,TIA,OkxSwap,HlPerp,0.29089057,0.00138236,41.6288,-0.00111670,-0.00058540,6799.75492822,OKX and Hyperliquid context available
2026-06-07T11:52:57.955420+00:00,XLM,OkxSwap,HlPerp,0.09966416,0.00121813,107.0681,-0.00112712,-0.00094508,103084.19499770,OKX and Hyperliquid context available
