timestamp,asset,long_venue,short_venue,long_hourly_rate,short_hourly_rate,hourly_spread,annualized_spread
2026-06-08T15:11:28.441816+00:00,LAYER,HlPerp,BinPerp,-0.000577733000,-0.000141095000,0.000436638000,3.82494888
2026-06-08T15:11:28.441816+00:00,BIO,BybitPerp,HlPerp,-0.000356915000,-0.000106484500,0.000250430500,2.19377118
2026-06-08T15:11:28.441816+00:00,MOVE,HlPerp,BybitPerp,-0.000198897800,0.000012500000,0.000211397800,1.85184473
2026-06-08T15:11:28.441816+00:00,PROVE,HlPerp,BybitPerp,-0.000102853900,0.000012500000,0.000115353900,1.01050016
2026-06-08T15:11:28.441816+00:00,UMA,BybitPerp,BinPerp,-0.000102172500,0.000012500000,0.000114672500,1.00453110
2026-06-08T15:11:28.441816+00:00,HYPER,HlPerp,BinPerp,-0.000097447200,0.000012500000,0.000109947200,0.96313747
2026-06-08T15:11:28.441816+00:00,S,HlPerp,BybitPerp,-0.000091835300,0.000012500000,0.000104335300,0.91397723
2026-06-08T15:11:28.441816+00:00,STABLE,BybitPerp,BinPerp,-0.000658267500,-0.000565002500,0.000093265000,0.81700140
2026-06-08T15:11:28.441816+00:00,WCT,BybitPerp,HlPerp,-0.000076282500,0.000012500000,0.000088782500,0.77773470
2026-06-08T15:11:28.441816+00:00,ZEC,BinPerp,HlPerp,-0.000115532500,-0.000028210500,0.000087322000,0.76494072
2026-06-08T15:11:28.441816+00:00,HMSTR,BybitPerp,HlPerp,-0.000074355000,0.000012500000,0.000086855000,0.76084980
2026-06-08T15:11:28.441816+00:00,AIXBT,HlPerp,BinPerp,-0.000071907000,0.000012500000,0.000084407000,0.73940532
2026-06-08T15:11:28.441816+00:00,USTC,BybitPerp,BinPerp,-0.000071082500,0.000012500000,0.000083582500,0.73218270
2026-06-08T15:11:28.441816+00:00,AERO,BybitPerp,HlPerp,-0.000070677500,0.000012500000,0.000083177500,0.72863490
2026-06-08T15:11:28.441816+00:00,ZK,BybitPerp,BinPerp,-0.000068072500,0.000012500000,0.000080572500,0.70581510
2026-06-08T15:11:28.441816+00:00,MANTA,BybitPerp,BinPerp,-0.000059372500,0.000012500000,0.000071872500,0.62960310
2026-06-08T15:11:28.441816+00:00,IO,HlPerp,BybitPerp,-0.000055021900,0.000012500000,0.000067521900,0.59149184
2026-06-08T15:11:28.441816+00:00,GMT,BybitPerp,HlPerp,-0.000052637500,0.000012500000,0.000065137500,0.57060450
2026-06-08T15:11:28.441816+00:00,BNT,BybitPerp,BinPerp,-0.000049653750,0.000012500000,0.000062153750,0.54446685
2026-06-08T15:11:28.441816+00:00,2Z,HlPerp,BybitPerp,-0.000046004900,0.000012500000,0.000058504900,0.51250292
2026-06-08T15:11:28.441816+00:00,MINA,HlPerp,BybitPerp,-0.000045737500,0.000012500000,0.000058237500,0.51016050
2026-06-08T15:11:28.441816+00:00,ME,BybitPerp,HlPerp,-0.000105432500,-0.000047625300,0.000057807200,0.50639107
2026-06-08T15:11:28.441816+00:00,COMP,BybitPerp,HlPerp,-0.000048121250,0.000008914200,0.000057035450,0.49963054
2026-06-08T15:11:28.441816+00:00,MEGA,BybitPerp,HlPerp,-0.000045780000,0.000009604700,0.000055384700,0.48516997
2026-06-08T15:11:28.441816+00:00,NXPC,HlPerp,BybitPerp,-0.000041762600,0.000012500000,0.000054262600,0.47534038
2026-06-08T15:11:28.441816+00:00,APT,HlPerp,BybitPerp,-0.000041649000,0.000012500000,0.000054149000,0.47434524
2026-06-08T15:11:28.441816+00:00,NIL,HlPerp,BinPerp,-0.000046075400,0.000007977500,0.000054052900,0.47350340
2026-06-08T15:11:28.441816+00:00,EIGEN,BybitPerp,HlPerp,-0.000039715000,0.000012500000,0.000052215000,0.45740340
