timestamp,asset,long_venue,short_venue,okx_hourly_rate,hl_hourly_rate,hourly_spread,annualized_spread,okx_spread,okx_top_bid_notional,okx_top_ask_notional,hl_day_notional_volume,hl_impact_spread,rough_round_trip_cost,breakeven_hold_hours,net_8h_proxy,net_24h_proxy,capacity_proxy_notional,notes
2026-06-07T11:48:56.826146+00:00,BERA,OkxSwap,HlPerp,-0.000006102190,0.000012500000,0.000018602190,0.16295519,0.00040925,108179.92695000,89835.57658000,277114.19180100,0.00196367,0.00237292,127.5614,-0.00222410,-0.00192647,2771.14191801,OKX and Hyperliquid context available
2026-06-07T11:48:56.826146+00:00,OP,OkxSwap,HlPerp,-0.000032049395,-0.000013818100,0.000018231295,0.15970614,0.00103573,537453.40030000,535680.49270000,740302.25951200,0.00134562,0.00238135,130.6188,-0.00223550,-0.00194380,7403.02259512,OKX and Hyperliquid context available
2026-06-07T11:48:56.826146+00:00,UMA,OkxSwap,HlPerp,-0.000060062269,-0.000043953600,0.000016108669,0.14111194,0.00052206,22655.25150000,20715.20100000,65549.29036500,0.00185466,0.00237671,147.5426,-0.00224785,-0.00199011,655.49290365,low Hyperliquid day volume
2026-06-07T11:48:56.826146+00:00,GALA,HlPerp,OkxSwap,0.000001357798,-0.000001506300,0.000002864098,0.02508950,0.00038322,187417.85760000,191963.69809000,145729.73562800,0.00191718,0.00230039,803.1825,-0.00227748,-0.00223165,1457.29735628,OKX and Hyperliquid context available
2026-06-07T11:48:56.826146+00:00,GMX,OkxSwap,HlPerp,-0.000013036865,0.000005803600,0.000018840465,0.16504248,0.00052924,28837.57550000,31795.14740000,223230.30849900,0.00194024,0.00246948,131.0733,-0.00231876,-0.00201731,2232.30308499,OKX and Hyperliquid context available
2026-06-07T11:48:56.826146+00:00,JUP,HlPerp,OkxSwap,-0.000042450500,-0.000076041400,0.000033590900,0.29425628,0.00063918,197740.78400000,195628.73300000,1077345.82791000,0.00199361,0.00263279,78.3781,-0.00236406,-0.00182661,10773.45827910,OKX and Hyperliquid context available
2026-06-07T11:48:56.826146+00:00,SUSHI,HlPerp,OkxSwap,0.000012500000,-0.000009475200,0.000021975200,0.19250275,0.00059119,87227.10580000,67403.49170000,192344.02715100,0.00194978,0.00254097,115.6290,-0.00236517,-0.00201356,1923.44027151,OKX and Hyperliquid context available
2026-06-07T11:48:56.826146+00:00,CC,OkxSwap,HlPerp,0.000012500000,0.000029005600,0.000016505600,0.14458906,0.00058772,125444.76500000,119304.63400000,3524034.41203000,0.00199002,0.00257774,156.1735,-0.00244569,-0.00218160,35240.34412030,OKX and Hyperliquid context available
2026-06-07T11:48:56.826146+00:00,ME,HlPerp,OkxSwap,-0.000011920774,-0.000055334800,0.000043414026,0.38030687,0.00016522,39245.63619000,34510.97827000,164746.80634900,0.00264638,0.00281160,64.7625,-0.00246429,-0.00176966,1647.46806349,OKX and Hyperliquid context available
2026-06-07T11:48:56.826146+00:00,MORPHO,HlPerp,OkxSwap,-0.000026440377,-0.000030683200,0.000004242823,0.03716713,0.00057654,72865.18700000,74537.25200000,769755.33816000,0.00192502,0.00250155,589.5960,-0.00246761,-0.00239972,7697.55338160,OKX and Hyperliquid context available
2026-06-07T11:48:56.826146+00:00,ZETA,OkxSwap,HlPerp,0.000012500000,0.000012500000,0.000000000000,0.00000000,0.00082520,78127.18480000,74619.24550000,53360.53603700,0.00164926,0.00247445,0.0000,-0.00247445,-0.00247445,533.60536037,low Hyperliquid day volume
2026-06-07T11:48:56.826146+00:00,SKY,OkxSwap,HlPerp,0.000012500000,0.000012500000,0.000000000000,0.00000000,0.00034892,43251.94600000,32584.03200000,537292.17805600,0.00219623,0.00254515,0.0000,-0.00254515,-0.00254515,5372.92178056,OKX and Hyperliquid context available
2026-06-07T11:48:56.826146+00:00,SOPH,OkxSwap,HlPerp,0.000012500000,0.000012500000,0.000000000000,0.00000000,0.00018360,15344.57730000,10991.70650000,29910.41964700,0.00238751,0.00257112,0.0000,-0.00257112,-0.00257112,299.10419647,low Hyperliquid day volume
2026-06-07T11:48:56.826146+00:00,SPX,OkxSwap,HlPerp,0.000012500000,0.000012500000,0.000000000000,0.00000000,0.00064704,41480.95090000,35240.58690000,1425222.66879400,0.00193761,0.00258465,0.0000,-0.00258465,-0.00258465,14252.22668794,OKX and Hyperliquid context available
2026-06-07T11:48:56.826146+00:00,S,OkxSwap,HlPerp,-0.000064582003,-0.000052980100,0.000011601903,0.10163267,0.00033173,49799.83800000,50772.39970000,157935.60190500,0.00235606,0.00268779,231.6684,-0.00259498,-0.00240935,1579.35601905,OKX and Hyperliquid context available
2026-06-07T11:48:56.826146+00:00,PYTH,HlPerp,OkxSwap,0.000012500000,-0.000002884800,0.000015384800,0.13477085,0.00062383,54035.43540000,45871.04800000,528837.54946500,0.00211937,0.00274320,178.3059,-0.00262012,-0.00237397,5288.37549465,OKX and Hyperliquid context available
2026-06-07T11:48:56.826146+00:00,NEO,HlPerp,OkxSwap,-0.000002328751,-0.000022365000,0.000020036249,0.17551754,0.00091533,95307.24700000,83047.43300000,109669.29186400,0.00201428,0.00292961,146.2157,-0.00276932,-0.00244874,1096.69291864,OKX and Hyperliquid context available
2026-06-07T11:48:56.826146+00:00,COMP,OkxSwap,HlPerp,-0.000013704577,-0.000008902200,0.000004802377,0.04206882,0.00060551,54649.86100000,38655.96700000,231979.34147000,0.00221603,0.00282154,587.5306,-0.00278312,-0.00270629,2319.79341470,OKX and Hyperliquid context available
2026-06-07T11:48:56.826146+00:00,AR,OkxSwap,HlPerp,-0.000031607393,0.000012500000,0.000044107393,0.38638076,0.00049008,78092.96940000,72584.25930000,1157638.54805100,0.00264719,0.00313726,71.1279,-0.00278441,-0.00207869,11576.38548051,OKX and Hyperliquid context available
2026-06-07T11:48:56.826146+00:00,NOT,OkxSwap,HlPerp,0.000012500000,0.000012500000,0.000000000000,0.00000000,0.00025717,21706.19746000,17083.35869000,61306.05359900,0.00257732,0.00283449,0.0000,-0.00283449,-0.00283449,613.06053599,low Hyperliquid day volume
2026-06-07T11:48:56.826146+00:00,MINA,HlPerp,OkxSwap,0.000012500000,0.000012413200,0.000000086800,0.00076037,0.00022907,49673.13609000,42609.98226000,118685.60163600,0.00261330,0.00284237,32746.1885,-0.00284167,-0.00284029,1186.85601636,OKX and Hyperliquid context available
2026-06-07T11:48:56.826146+00:00,AERO,OkxSwap,HlPerp,0.000005930860,0.000012500000,0.000006569140,0.05754566,0.00060096,54704.10000000,43234.88100000,332990.01114000,0.00232974,0.00293070,446.1310,-0.00287814,-0.00277304,3329.90011140,OKX and Hyperliquid context available
2026-06-07T11:48:56.826146+00:00,BOME,OkxSwap,HlPerp,0.000012500000,0.000012500000,0.000000000000,0.00000000,0.00048344,64691.02510000,50328.14340000,25850.31383600,0.00242131,0.00290475,0.0000,-0.00290475,-0.00290475,258.50313836,low Hyperliquid day volume
2026-06-07T11:48:56.826146+00:00,CELO,HlPerp,OkxSwap,0.000012500000,0.000010713600,0.000001786400,0.01564886,0.00049298,31559.47526000,24742.92151000,129757.85082000,0.00249963,0.00299261,1675.2156,-0.00297831,-0.00294973,1297.57850820,OKX and Hyperliquid context available
2026-06-07T11:48:56.826146+00:00,STABLE,OkxSwap,HlPerp,-0.000332504603,-0.000316575400,0.000015929203,0.13953982,0.00059737,54481.90900000,48378.66200000,1157495.65650000,0.00256563,0.00316300,198.5664,-0.00303557,-0.00278070,11574.95656500,OKX and Hyperliquid context available
2026-06-07T11:48:56.826146+00:00,MERL,HlPerp,OkxSwap,0.000012500000,-0.000050585600,0.000063085600,0.55262986,0.00048321,73559.88826000,69469.66366000,239503.53211500,0.00309403,0.00357724,56.7045,-0.00307255,-0.00206318,2395.03532115,OKX and Hyperliquid context available
2026-06-07T11:48:56.826146+00:00,MET,OkxSwap,HlPerp,0.000012500000,0.000012500000,0.000000000000,0.00000000,0.00100351,70915.46250000,74389.59920000,157730.48048600,0.00208747,0.00309099,0.0000,-0.00309099,-0.00309099,1577.30480486,OKX and Hyperliquid context available
2026-06-07T11:48:56.826146+00:00,AZTEC,OkxSwap,HlPerp,-0.000042500493,0.000012500000,0.000055000493,0.48180432,0.00062016,107080.12900000,95503.95700000,236416.41926500,0.00291166,0.00353181,64.2142,-0.00309181,-0.00221180,2364.16419265,OKX and Hyperliquid context available
2026-06-07T11:48:56.826146+00:00,W,OkxSwap,HlPerp,-0.000002846406,-0.000002713000,0.000000133406,0.00116864,0.00104112,125457.01910000,109281.33059000,272311.04984100,0.00208333,0.00312446,23420.6894,-0.00312339,-0.00312126,2723.11049841,OKX and Hyperliquid context available
2026-06-07T11:48:56.826146+00:00,IMX,OkxSwap,HlPerp,-0.000008128854,0.000012500000,0.000020628854,0.18070876,0.00077429,52729.89410000,59843.18550000,220447.23173200,0.00263158,0.00340587,165.1024,-0.00324084,-0.00291078,2204.47231732,OKX and Hyperliquid context available
2026-06-07T11:48:56.826146+00:00,2Z,HlPerp,OkxSwap,-0.000009716944,-0.000026271800,0.000016554856,0.14502054,0.00057356,19682.73020000,20727.63630000,131918.88010800,0.00290964,0.00348320,210.4037,-0.00335076,-0.00308589,1319.18880108,OKX and Hyperliquid context available
2026-06-07T11:48:56.826146+00:00,BLUR,OkxSwap,HlPerp,0.000012500000,0.000012500000,0.000000000000,0.00000000,0.00057921,153421.55030000,132876.56940000,179178.89141400,0.00295310,0.00353230,0.0000,-0.00353230,-0.00353230,1791.78891414,OKX and Hyperliquid context available
2026-06-07T11:48:56.826146+00:00,MOVE,OkxSwap,HlPerp,0.000012500000,0.000012500000,0.000000000000,0.00000000,0.00084424,58686.83430000,49784.02300000,75839.64992600,0.00270088,0.00354512,0.0000,-0.00354512,-0.00354512,758.39649926,low Hyperliquid day volume
2026-06-07T11:48:56.826146+00:00,TRB,OkxSwap,HlPerp,0.000012500000,0.000012500000,0.000000000000,0.00000000,0.00075103,138463.26800000,114306.80200000,112421.07927000,0.00282346,0.00357449,0.0000,-0.00357449,-0.00357449,1124.21079270,OKX and Hyperliquid context available
2026-06-07T11:48:56.826146+00:00,LAYER,OkxSwap,HlPerp,-0.000031126552,0.000012500000,0.000043626552,0.38216859,0.00015573,18780.52998000,19750.27381000,173543.65715300,0.00378747,0.00394319,90.3851,-0.00359418,-0.00289616,1735.43657153,OKX and Hyperliquid context available
2026-06-07T11:48:56.826146+00:00,CFX,OkxSwap,HlPerp,-0.000014112285,0.000012500000,0.000026612285,0.23312362,0.00021980,57898.15990000,54128.60880000,477047.14951500,0.00359547,0.00381527,143.3650,-0.00360237,-0.00317658,4770.47149515,OKX and Hyperliquid context available
2026-06-07T11:48:56.826146+00:00,SYRUP,OkxSwap,HlPerp,0.000012500000,0.000012500000,0.000000000000,0.00000000,0.00076482,52020.46600000,41670.76300000,355419.68185000,0.00284074,0.00360555,0.0000,-0.00360555,-0.00360555,3554.19681850,OKX and Hyperliquid context available
2026-06-07T11:48:56.826146+00:00,BIGTIME,OkxSwap,HlPerp,-0.000024443100,0.000012500000,0.000036943100,0.32362156,0.00114482,37313.65630000,28177.97970000,120609.96063900,0.00286041,0.00400523,108.4162,-0.00370969,-0.00311860,1206.09960639,OKX and Hyperliquid context available
2026-06-07T11:48:56.826146+00:00,GAS,OkxSwap,HlPerp,0.000012500000,0.000012500000,0.000000000000,0.00000000,0.00088378,78910.44900000,58328.21000000,66796.28693000,0.00294547,0.00382925,0.0000,-0.00382925,-0.00382925,667.96286930,low Hyperliquid day volume
2026-06-07T11:48:56.826146+00:00,AVNT,OkxSwap,HlPerp,0.000012500000,0.000012500000,0.000000000000,0.00000000,0.00096852,134444.26560000,113493.75930000,399001.92839300,0.00286613,0.00383466,0.0000,-0.00383466,-0.00383466,3990.01928393,OKX and Hyperliquid context available
2026-06-07T11:48:56.826146+00:00,INIT,OkxSwap,HlPerp,0.000012500000,0.000012500000,0.000000000000,0.00000000,0.00144823,7801.95140000,7248.45030000,263627.58194700,0.00272148,0.00416971,0.0000,-0.00416971,-0.00416971,2636.27581947,thin OKX top-50 book
