date,symbol,sum_funding_rate,mean_premium_close,next_mean_premium_close,premium_change,perp_direction,funding_pnl,basis_pnl,gross_proxy_pnl,net_proxy_pnl
2024-01-24,BTCUSDT,0.000300000000,-0.000175229889,-0.000208704194,-0.000033474305,-1,0.000300000000,0.000033474305,0.000333474305,-0.000666525695
2024-01-17,DOGEUSDT,0.000300000000,0.000158694118,0.000126986319,-0.000031707799,-1,0.000300000000,0.000031707799,0.000331707799,-0.000668292201
2024-01-26,SOLUSDT,0.000279990000,-0.000290774917,-0.000340838653,-0.000050063736,-1,0.000279990000,0.000050063736,0.000330053736,-0.000669946264
2024-01-05,DOGEUSDT,0.000300000000,-0.000065087368,-0.000094304201,-0.000029216833,-1,0.000300000000,0.000029216833,0.000329216833,-0.000670783167
2024-01-29,BTCUSDT,0.000291420000,-0.000390180410,-0.000427911944,-0.000037731534,-1,0.000291420000,0.000037731534,0.000329151534,-0.000670848466
2024-01-23,AVAXUSDT,0.000300000000,-0.000264186896,-0.000293274229,-0.000029087333,-1,0.000300000000,0.000029087333,0.000329087333,-0.000670912667
2024-01-14,ETHUSDT,0.000300000000,0.000321888549,0.000294594458,-0.000027294091,-1,0.000300000000,0.000027294091,0.000327294091,-0.000672705909
2024-01-21,DOGEUSDT,0.000300000000,0.000085119340,0.000058322167,-0.000026797173,-1,0.000300000000,0.000026797173,0.000326797173,-0.000673202827
2024-01-07,AVAXUSDT,0.000300000000,-0.000128036299,-0.000152375007,-0.000024338708,-1,0.000300000000,0.000024338708,0.000324338708,-0.000675661292
2024-01-20,AVAXUSDT,0.000300000000,-0.000078058549,-0.000101657014,-0.000023598465,-1,0.000300000000,0.000023598465,0.000323598465,-0.000676401535
2024-01-19,ETHUSDT,0.000300000000,0.000145708924,0.000123838729,-0.000021870195,-1,0.000300000000,0.000021870195,0.000321870195,-0.000678129805
2024-01-14,BTCUSDT,0.000300000000,0.000116847757,0.000094989153,-0.000021858604,-1,0.000300000000,0.000021858604,0.000321858604,-0.000678141396
2024-01-24,ETHUSDT,0.000300000000,-0.000251692132,-0.000264268896,-0.000012576764,-1,0.000300000000,0.000012576764,0.000312576764,-0.000687423236
2024-01-21,BTCUSDT,0.000300000000,-0.000046609132,-0.000059108062,-0.000012498930,-1,0.000300000000,0.000012498930,0.000312498930,-0.000687501070
2024-01-29,SOLUSDT,0.000239290000,-0.000328597049,-0.000397406292,-0.000068809243,-1,0.000239290000,0.000068809243,0.000308099243,-0.000691900757
2024-01-21,ETHUSDT,0.000300000000,0.000037539444,0.000030399729,-0.000007139715,-1,0.000300000000,0.000007139715,0.000307139715,-0.000692860285
2024-01-27,BTCUSDT,0.000272660000,-0.000357656438,-0.000390258986,-0.000032602548,-1,0.000272660000,0.000032602548,0.000305262548,-0.000694737452
2024-01-18,ETHUSDT,0.000300000000,0.000150624750,0.000145708924,-0.000004915826,-1,0.000300000000,0.000004915826,0.000304915826,-0.000695084174
2024-01-20,SOLUSDT,0.000300000000,0.000185154660,0.000180751403,-0.000004403257,-1,0.000300000000,0.000004403257,0.000304403257,-0.000695596743
2024-01-21,SOLUSDT,0.000300000000,0.000180751403,0.000176818528,-0.000003932875,-1,0.000300000000,0.000003932875,0.000303932875,-0.000696067125
2024-01-22,BTCUSDT,0.000300000000,-0.000059108062,-0.000061743181,-0.000002635119,-1,0.000300000000,0.000002635119,0.000302635119,-0.000697364881
2024-01-11,SOLUSDT,0.000300000000,0.000274985326,0.000275958840,0.000000973514,-1,0.000300000000,-0.000000973514,0.000299026486,-0.000700973514
2024-01-19,BTCUSDT,0.000300000000,0.000004084257,0.000006726444,0.000002642187,-1,0.000300000000,-0.000002642187,0.000297357813,-0.000702642187
2024-01-15,SOLUSDT,0.000300000000,0.000186406708,0.000190950000,0.000004543292,-1,0.000300000000,-0.000004543292,0.000295456708,-0.000704543292
2024-01-13,DOGEUSDT,0.000300000000,0.000201867021,0.000206818104,0.000004951083,-1,0.000300000000,-0.000004951083,0.000295048917,-0.000704951083
2024-01-14,XRPUSDT,0.000300000000,0.000173914292,0.000179072924,0.000005158632,-1,0.000300000000,-0.000005158632,0.000294841368,-0.000705158632
2024-01-11,XRPUSDT,0.000300000000,0.000283485639,0.000290191431,0.000006705792,-1,0.000300000000,-0.000006705792,0.000293294208,-0.000706705792
2024-01-04,LINKUSDT,0.000300000000,-0.000132921236,-0.000126095965,0.000006825271,-1,0.000300000000,-0.000006825271,0.000293174729,-0.000706825271
2024-01-10,LINKUSDT,0.000300000000,-0.000044987424,-0.000035935410,0.000009052014,-1,0.000300000000,-0.000009052014,0.000290947986,-0.000709052014
2024-01-14,AVAXUSDT,0.000300000000,0.000093595361,0.000102709236,0.000009113875,-1,0.000300000000,-0.000009113875,0.000290886125,-0.000709113875
2024-01-16,DOGEUSDT,0.000300000000,0.000147976438,0.000158694118,0.000010717680,-1,0.000300000000,-0.000010717680,0.000289282320,-0.000710717680
2024-01-26,XRPUSDT,0.000300000000,-0.000197305549,-0.000185070549,0.000012235000,-1,0.000300000000,-0.000012235000,0.000287765000,-0.000712235000
2024-01-26,BTCUSDT,0.000300000000,-0.000371575278,-0.000357656438,0.000013918840,-1,0.000300000000,-0.000013918840,0.000286081160,-0.000713918840
2024-01-10,ETHUSDT,0.000300000000,0.000254712535,0.000270346778,0.000015634243,-1,0.000300000000,-0.000015634243,0.000284365757,-0.000715634243
2024-01-28,XRPUSDT,0.000300000000,-0.000238663743,-0.000222460153,0.000016203590,-1,0.000300000000,-0.000016203590,0.000283796410,-0.000716203590
2024-01-16,BTCUSDT,0.000300000000,-0.000021483278,-0.000005270944,0.000016212334,-1,0.000300000000,-0.000016212334,0.000283787666,-0.000716212334
2024-01-05,BTCUSDT,0.000300000000,-0.000094164410,-0.000077780347,0.000016384063,-1,0.000300000000,-0.000016384063,0.000283615937,-0.000716384063
2024-01-29,AVAXUSDT,0.000298810000,-0.000349917563,-0.000330643174,0.000019274389,-1,0.000298810000,-0.000019274389,0.000279535611,-0.000720464389
2024-01-20,XRPUSDT,0.000300000000,0.000071869708,0.000092476215,0.000020606507,-1,0.000300000000,-0.000020606507,0.000279393493,-0.000720606507
2024-01-13,AVAXUSDT,0.000300000000,0.000072445500,0.000093595361,0.000021149861,-1,0.000300000000,-0.000021149861,0.000278850139,-0.000721149861
2024-01-05,LINKUSDT,0.000300000000,-0.000126095965,-0.000102888021,0.000023207944,-1,0.000300000000,-0.000023207944,0.000276792056,-0.000723207944
2024-01-15,DOGEUSDT,0.000300000000,0.000124457299,0.000147976438,0.000023519139,-1,0.000300000000,-0.000023519139,0.000276480861,-0.000723519139
2024-01-05,XRPUSDT,0.000300000000,-0.000088995604,-0.000064943431,0.000024052173,-1,0.000300000000,-0.000024052173,0.000275947827,-0.000724052173
2024-01-10,SOLUSDT,0.000300000000,0.000246303354,0.000274985326,0.000028681972,-1,0.000300000000,-0.000028681972,0.000271318028,-0.000728681972
2024-01-19,XRPUSDT,0.000300000000,0.000039016063,0.000071869708,0.000032853645,-1,0.000300000000,-0.000032853645,0.000267146355,-0.000732853645
2024-01-27,ETHUSDT,0.000268770000,-0.000387207000,-0.000384841674,0.000002365326,-1,0.000268770000,-0.000002365326,0.000266404674,-0.000733595326
2024-01-19,AVAXUSDT,0.000300000000,-0.000124660069,-0.000078058549,0.000046601520,-1,0.000300000000,-0.000046601520,0.000253398480,-0.000746601520
2024-01-13,XRPUSDT,0.000300000000,0.000125845319,0.000173914292,0.000048068973,-1,0.000300000000,-0.000048068973,0.000251931027,-0.000748068973
2024-01-04,AVAXUSDT,0.000300000000,-0.000062496819,-0.000011375542,0.000051121277,-1,0.000300000000,-0.000051121277,0.000248878723,-0.000751121277
2024-01-24,DOGEUSDT,0.000300000000,-0.000133163347,-0.000081964653,0.000051198694,-1,0.000300000000,-0.000051198694,0.000248801306,-0.000751198694
2024-01-21,LINKUSDT,0.000300000000,0.000115802937,0.000167735111,0.000051932174,-1,0.000300000000,-0.000051932174,0.000248067826,-0.000751932174
2024-01-28,BTCUSDT,0.000247250000,-0.000390258986,-0.000390180410,0.000000078576,-1,0.000247250000,-0.000000078576,0.000247171424,-0.000752828576
2024-01-28,AVAXUSDT,0.000190180000,-0.000297053271,-0.000349917563,-0.000052864292,-1,0.000190180000,0.000052864292,0.000243044292,-0.000756955708
2024-01-09,LINKUSDT,0.000300000000,-0.000104895792,-0.000044987424,0.000059908368,-1,0.000300000000,-0.000059908368,0.000240091632,-0.000759908368
2024-01-28,LINKUSDT,0.000300000000,-0.000258346562,-0.000197904000,0.000060442562,-1,0.000300000000,-0.000060442562,0.000239557438,-0.000760442562
2024-01-23,XRPUSDT,0.000300000000,-0.000200458347,-0.000137659389,0.000062798958,-1,0.000300000000,-0.000062798958,0.000237201042,-0.000762798958
2024-01-08,AVAXUSDT,0.000300000000,-0.000152375007,-0.000088475174,0.000063899833,-1,0.000300000000,-0.000063899833,0.000236100167,-0.000763899833
2024-01-17,XRPUSDT,0.000300000000,0.000035436278,0.000101578708,0.000066142430,-1,0.000300000000,-0.000066142430,0.000233857570,-0.000766142430
2024-01-17,BTCUSDT,0.000300000000,-0.000005270944,0.000061203333,0.000066474277,-1,0.000300000000,-0.000066474277,0.000233525723,-0.000766474277
2024-01-29,XRPUSDT,0.000300000000,-0.000222460153,-0.000155903417,0.000066556736,-1,0.000300000000,-0.000066556736,0.000233443264,-0.000766556736
2024-01-04,DOGEUSDT,0.000300000000,-0.000133776139,-0.000065087368,0.000068688771,-1,0.000300000000,-0.000068688771,0.000231311229,-0.000768688771
2024-01-26,LINKUSDT,0.000268050000,-0.000360190333,-0.000318052785,0.000042137548,-1,0.000268050000,-0.000042137548,0.000225912452,-0.000774087548
2024-01-24,XRPUSDT,0.000300000000,-0.000137659389,-0.000063404229,0.000074255160,-1,0.000300000000,-0.000074255160,0.000225744840,-0.000774255160
2024-01-09,DOGEUSDT,0.000300000000,0.000018246785,0.000094591507,0.000076344722,-1,0.000300000000,-0.000076344722,0.000223655278,-0.000776344722
2024-01-16,SOLUSDT,0.000300000000,0.000190950000,0.000269058201,0.000078108201,-1,0.000300000000,-0.000078108201,0.000221891799,-0.000778108201
2024-01-27,LINKUSDT,0.000281320000,-0.000318052785,-0.000258346562,0.000059706223,-1,0.000281320000,-0.000059706223,0.000221613777,-0.000778386223
2024-01-10,AVAXUSDT,0.000300000000,-0.000147599424,-0.000067236590,0.000080362834,-1,0.000300000000,-0.000080362834,0.000219637166,-0.000780362834
2024-01-24,SOLUSDT,0.000300000000,-0.000215097153,-0.000134555042,0.000080542111,-1,0.000300000000,-0.000080542111,0.000219457889,-0.000780542111
2024-01-10,DOGEUSDT,0.000300000000,0.000094591507,0.000179456951,0.000084865444,-1,0.000300000000,-0.000084865444,0.000215134556,-0.000784865444
2024-01-05,SOLUSDT,0.000300000000,-0.000092958660,-0.000004726208,0.000088232452,-1,0.000300000000,-0.000088232452,0.000211767548,-0.000788232452
2024-01-18,LINKUSDT,0.000300000000,0.000013681167,0.000102802035,0.000089120868,-1,0.000300000000,-0.000089120868,0.000210879132,-0.000789120868
2024-01-26,DOGEUSDT,0.000300000000,-0.000211823611,-0.000117617549,0.000094206062,-1,0.000300000000,-0.000094206062,0.000205793938,-0.000794206062
2024-01-29,LINKUSDT,0.000300000000,-0.000197904000,-0.000102150174,0.000095753826,-1,0.000300000000,-0.000095753826,0.000204246174,-0.000795753826
2024-01-21,AVAXUSDT,0.000300000000,-0.000101657014,0.000000189083,0.000101846097,-1,0.000300000000,-0.000101846097,0.000198153903,-0.000801846097
2024-01-27,AVAXUSDT,0.000288080000,-0.000387038660,-0.000297053271,0.000089985389,-1,0.000288080000,-0.000089985389,0.000198094611,-0.000801905389
